StockCode,Description,Total_Quantity,Total_Revenue,Total_Orders,Avg_Price
17165B,ASS COL LARGE SAND GECKO P'WEIGHT,809,750.63,56,0.93
72755C,FLOWER FAIRY OIL BURNER SET ROSE,588,750.0,13,1.28
20775,DAISY NOTEBOOK ,3509,749.85,53,0.21
82613D,METAL SIGN CUPCAKE SINGLE HOOK,852,749.6,126,0.88
22058,CERAMIC LOVE HEARTS DESIGN MUG,503,749.47,92,1.49
22683,FRENCH BLUE METAL DOOR SIGN 8,598,749.32,83,1.25
84922,PINK BUTTERFLY WASHBAG,335,748.75,10,2.24
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,777,747.25,56,0.96
23106,ZINC HEARTS PLANT POT HOLDER,275,746.15,49,2.71
37330,SPOTS MUG,426,744.2999999999998,17,1.75
20989,URBAN CHIC CHOPSTICKS SET/5,397,744.15,48,1.87
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1541,741.1299999999999,48,0.48
21503,TOYBOX  WRAP ,1801,740.42,64,0.41
21014,SWISS CHALET TREE DECORATION ,1662,737.66,107,0.44
21300,ANTIQUE EDWARDIAN DRESSER,52,737.4,11,14.18
21851,LILAC DIAMANTE PEN IN GIFT BOX,383,736.67,46,1.92
84247E,PACK/12 XMAS FUN CARD,256,736.0000000000001,56,2.88
21286,RETROSPOT CANDLE  LARGE,690,735.82,37,1.07
84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,639,734.25,46,1.15
21458,2 PICTURE BOOK EGGS EASTER BUNNY,718,732.5,57,1.02
21456,2 PICTURE BOOK EGGS EASTER CHICKS,718,732.5,51,1.02
22230,JIGSAW TREE WITH WATERING CAN,1366,731.02,123,0.54
21398,RED POLKADOT COFFEE  MUG,1541,730.9499999999999,53,0.47
71279,PINK GLASS CANDLEHOLDER,251,730.8500000000001,52,2.91
47503F,ASS FLORAL PRINT TORCH,2567,729.9499999999999,11,0.28
21554,CERAMIC BIRDHOUSE RED ROOF LARGE,163,729.85,19,4.48
21285,RETROSPOT CANDLE  MEDIUM,726,729.62,50,1.0
21880,RED RETROSPOT TAPE,1548,727.44,111,0.47
21320,GLASS CHALICE GREEN  LARGE ,358,726.6600000000001,36,2.03
85180B,PINK HEARTS LIGHT CHAIN ,279,726.63,32,2.6
22408,MONEY BOX CONFECTIONERY DESIGN,614,726.35,75,1.18
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,73,726.3499999999999,38,9.95
22785,SQUARECUSHION COVER PINK UNION FLAG,108,725.8,44,6.72
85230F,JASMINE VOTIVE CANDLE,2944,725.1199999999999,61,0.25
85187,S/12 MINI RABBIT EASTER,451,724.9499999999999,88,1.61
22493, PAINT YOUR OWN CANVAS SET,480,724.8,17,1.51
23335,EGG FRYING PAN IVORY ,358,722.5600000000001,81,2.02
84821,DANISH ROSE DELUXE COASTER,1306,722.5,67,0.55
85121C,RETRO LAUNDRY TUB PISTACHIO,85,722.5,42,8.5
21185, HOME SWEET HOME  BLACKBOARD,117,722.3100000000001,33,6.17
84596L,BISCUITS SMALL BOWL LIGHT BLUE,1262,720.9399999999999,130,0.57
20941,FROG CANDLE,928,719.62,69,0.78
16011,ANIMAL STICKERS,3427,718.47,100,0.21
84600,NEW BAROQUE JEWELLERY BOX ,94,717.3000000000001,39,7.63
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,171,717.15,38,4.19
37423,WHITE WITH BLACK CATS PLATE,6091,716.23,25,0.12
84631,FRUIT TREE AND BIRDS WALL PLAQUE,253,715.35,24,2.83
22492,MINI PAINT SET VINTAGE  BOY+ GIRL,1188,714.5999999999999,17,0.6
84638,SMALL KITCHEN FLOWER POTS PLAQUE,356,714.2,31,2.01
20850,ZINC HEART LATTICE PLANTER BOWL,820,713.8000000000001,23,0.87
84963A,PINK PAINTED KASHMIRI CHAIR,22,713.4000000000001,8,32.43
35965,FOLKART HEART NAPKIN RINGS,375,713.3700000000001,82,1.9
16015,MEDIUM CHINESE STYLE SCISSOR,1572,711.38,65,0.45
90200E,GREEN SWEETHEART BRACELET,170,710.5,53,4.18
21208,PASTEL COLOUR HONEYCOMB FAN,981,709.89,75,0.72
23006,TRAVEL CARD WALLET FLOWER MEADOW,1693,709.62,130,0.42
21129,SILVER FISHING GNOME ,105,709.3000000000001,42,6.76
20769,DAISY JOURNAL ,403,708.47,61,1.76
22685,FRENCH BLUE METAL DOOR SIGN 0,567,708.15,74,1.25
85130C,BEADED CRYSTAL HEART BLUE  LARGE,650,707.86,61,1.09
21344,MOROCCAN BEATEN METAL DISH,164,707.8000000000001,24,4.32
85136A,YELLOW SHARK HELICOPTER,89,707.55,67,7.95
23123,COCKTAIL SWORDS 50 PIECES,899,705.2500000000001,68,0.78
20936,FORKED CACTUS CANDLE,309,704.33,55,2.28
23564,EGG CUP MILKMAID INGRID,587,703.51,42,1.2
21417,COCKLE SHELL DISH,424,702.88,58,1.66
10134,COLOURING PENCILS BROWN TUBE,612,702.3,48,1.15
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,353,701.94,59,1.99
84849A,HELLO SAILOR BLUE SOAP HOLDER,430,700.78,68,1.63
21374,MIRRORED WALL ART SKULLS,454,700.0,61,1.54
22676,"FRENCH BLUE METAL DOOR SIGN, 1",560,700.0,67,1.25
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,86,699.7,23,8.14
22486,PLASMATRONIC LAMP,85,698.89,25,8.22
21719,LOVELY BONBON STICKER SHEET,824,698.8399999999999,92,0.85
20776,ABSTRACT CIRCLES NOTEBOOK,3187,698.55,53,0.22
37461,FUNKY MONKEY MUG,710,697.9,66,0.98
21654,RIDGED GLASS FINGER BOWL,1129,696.2099999999999,62,0.62
23187,FRENCH STYLE STORAGE JAR BONBONS,2338,695.06,74,0.3
21427,SKULLS STORAGE BOX SMALL,441,694.5,73,1.57
22104,MIRROR MOSAIC CANDLE PLATE,1026,694.26,41,0.68
21393,BLUE  SPOTTY PUDDING BOWL,2672,694.08,24,0.26
72755D,FLOWER FAIRY OIL BURNER SET SUMMER,533,693.25,13,1.3
85093,CANDY SPOT EGG WARMER HARE,1044,692.74,59,0.66
85214,TUB 24 PINK FLOWER PEGS,419,691.35,135,1.65
21133,PAINTED BIRD ASSORTED CHRISTMAS,409,691.21,41,1.69
21942,SKULLS DESIGN FLANNEL,1322,691.2,64,0.52
23183,MOTHER'S KITCHEN SPOON REST ,178,690.71,58,3.88
23222,CHRISTMAS TREE HANGING GOLD,776,690.64,64,0.89
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,91,689.49,40,7.58
79342B,BROWN FLOWER LIGHTS,109,688.95,24,6.32
72131,COLUMBIAN CANDLE RECTANGLE,746,688.38,55,0.92
21723,ALPHABET HEARTS STICKER SHEET,807,685.9499999999999,93,0.85
82607A,GLASS BONBON JAR PARFUME AUX FLEURE,568,684.73,88,1.21
84715,SET OF 6 ICE CREAM SKITTLES,232,684.4000000000001,39,2.95
23114,VINTAGE LEAF CHOPPING BOARD  ,144,684.0,41,4.75
23115,RED APPLES CHOPPING BOARD   ,144,684.0,38,4.75
85127,SMALL SQUARE CUT GLASS CANDLESTICK,138,683.1,37,4.95
79030G,"TUMBLER, NEW ENGLAND",472,683.04,52,1.45
22847,"BREAD BIN, DINER STYLE, IVORY",45,682.7499999999999,10,15.17
17165D,ASS COL LARGE SAND FROG P'WEIGHT,716,682.32,89,0.95
21443,OLIVE CHALET BIRDFEEDER,251,681.25,20,2.71
20803,SMALL PINK GLASS SUNDAE DISH,1091,680.91,61,0.62
21674,RIDGED GLASS PENDANT LAMPSHADE,43,680.8499999999999,9,15.83
84971L,LARGE HEART FLOWERS HOOK   ,568,680.36,43,1.2
85023B,EAU DE NILE JEWELLED PHOTOFRAME,292,679.8000000000001,37,2.33
21480,PINK STRIPE HOT WATER BOTTLE,245,679.5500000000001,38,2.77
23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,243,678.27,37,2.79
84925D,LA PALMIERA WALL THERMOMETER,452,677.4499999999999,26,1.5
21255,"FRENCH BOTTLE , LAVENDER",422,677.1,55,1.6
72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,661,676.71,34,1.02
21850,BLUE  DIAMANTE PEN IN GIFT BOX,321,675.75,43,2.11
84842,HELLO SAILOR BATHROOM SET,1495,675.05,26,0.45
21222,SET/4 BADGES BEETLES,530,672.18,84,1.27
21286,RETRO SPOT CANDLE  LARGE,272,672.0,30,2.47
21391,FRENCH EMROIDR LAVENDER SCENT HEART,320,672.0,55,2.1
84689,S/2 BEACH HUT TREASURE CHESTS,305,671.65,34,2.2
35951,FOLKART BAUBLE CHRISTMAS DECORATION,1339,671.51,40,0.5
22965,3 TRADITIONAL COOKIE CUTTERS  SET,354,671.4000000000001,10,1.9
72799C,PINK PILLAR CANDLE SILVER FLOCK,452,670.28,39,1.48
21265,PINK GOOSE FEATHER TREE 60CM,315,670.25,28,2.13
23223,CHRISTMAS TREE HANGING SILVER ,745,670.11,67,0.9
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1197,669.8199999999999,98,0.56
23025,DRAWER KNOB VINTAGE GLASS BALL,317,669.61,46,2.11
85213,MINI  ZINC GARDEN DECORATIONS ,1270,669.5799999999999,49,0.53
22036,DINOSAUR BIRTHDAY CARD,1618,668.76,110,0.41
84615,PINK ROUND BUTTERFLY MIRROR ,235,667.8299999999999,18,2.84
72753A,S/3 FLWR FAIRY LILLY CANDLES,312,666.9000000000001,11,2.14
84029C,BROWN FURRY HOT WATER BOTTLE,191,665.05,38,3.48
23568,EGG CUP HENRIETTA HEN CREAM ,580,664.52,28,1.15
37492D,PURPLE GREEN FLOWER PIGGY BANK,359,664.35,24,1.85
21457,2 PICTURE BOOK EGGS EASTER DUCKS,663,663.75,48,1.0
21478,SILVER SKULL HOT WATER BOTTLE ,179,662.61,76,3.7
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,254,662.0600000000001,10,2.61
23597,PAPER BUNTING PAISLEY PARK,246,661.7,28,2.69
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,815,661.55,93,0.81
23547,WRAP FLOWER SHOP  ,1575,661.5,62,0.42
17109C,FLOWER FAIRY INCENSE ROSE,3124,661.23,15,0.21
72750B,FLOWER FAIRY SET 3 CANDLES LAVENDER,302,660.9,29,2.19
84620,BLUE GINGHAM ROSE CUSHION COVER,111,660.45,46,5.95
72800B,S/4 PURPLE DINNER CANDLE BLK FLOCK,636,660.12,26,1.04
35095B,RED VICTORIAN FABRIC OVAL BOX,1824,659.87,92,0.36
21764,VINTAGE WOODEN PLATE RACK,17,659.1500000000001,11,38.77
23140,TRIPLE WIRE HOOK IVORY HEART,160,658.54,35,4.12
23042,PAPER LANTERN 7 POINT SNOW STAR,99,658.35,25,6.65
21220,SET/4 BADGES DOGS,516,658.31,82,1.28
20783,HEART EAR MUFF HEADPHONES,130,658.26,34,5.06
84976,RECTANGULAR SHAPED MIRROR,652,656.9,42,1.01
84686,BEACH HUT MIRROR,344,654.54,37,1.9
21308,LOUVRE VANITY MIRROR,129,653.85,3,5.07
84595E,LARGE TORTILLA DESIGN RED BOWL,350,653.0999999999999,27,1.87
20862,PINK PATCH PENCIL CASE BLUE HEART,316,652.5300000000001,28,2.06
35647,VINTAGE BEAD PINK SHADE ,525,652.5,43,1.24
23482,PEARLISED IVORY HEART LARGE ,415,651.15,36,1.57
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,227,650.45,60,2.87
21084,SET/6 COLLAGE PAPER CUPS,2486,650.4000000000001,136,0.26
22248,DECORATION  PINK CHICK MAGIC GARDEN,773,648.73,85,0.84
16169K,WRAP FOLK ART,2050,648.25,59,0.32
22383,LUNCHBAG SUKI  DESIGN ,405,648.25,32,1.6
47591B,SCOTTIES CHILDRENS APRON,423,647.55,76,1.53
21758,VINTAGE SHELLS PRINT,101,647.45,45,6.41
85028S,FRENCH CHATEAU SMALL FRUITBOWL,429,646.65,32,1.51
21350,GINGHAM HEART WREATH,224,644.8000000000001,41,2.88
23408,PHOTO FRAME LINEN AND LACE SMALL,310,644.8000000000001,59,2.08
23524,WALL ART HORSE & PONY ,209,644.6700000000001,34,3.08
22033,BOTANICAL ROSE GREETING CARD,1552,644.64,107,0.42
23120,PACK OF 6 SMALL FRUIT STRAWS,1617,644.58,79,0.4
22229,BUNNY WOODEN PAINTED WITH FLOWER ,860,644.52,114,0.75
22785,CUSHION COVER PINK UNION FLAG,101,643.35,22,6.37
23325,RUSTIC STRAWBERRY JAM POT SMALL,408,642.0,27,1.57
16169M,WRAP DAISY CARPET ,2060,640.95,59,0.31
21319,GLASS CHALICE GREEN  SMALL ,474,640.26,48,1.35
22638,SET OF 4 NAPKIN CHARMS CROWNS ,357,640.12,59,1.79
85163B,BLACK BAROQUE WALL CLOCK ,68,639.6,37,9.41
84766,SILVER ROCOCO CANDLE STICK,200,638.0,27,3.19
20998,ROSE DU SUD OVEN GLOVE,217,637.35,58,2.94
22034,ROBIN CHRISTMAS CARD,1533,635.22,83,0.41
23298,"BUNTING , SPOTTY ",146,634.7,7,4.35
85019C,CURIOUS  IMAGES NOTEBOOK SET,421,634.25,23,1.51
85031A,ROMANTIC IMAGES SCRAP BOOK SET,386,634.2,38,1.64
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,1584,633.24,80,0.4
84869,CANDY BUTTON PHOTO ALBUM,295,631.25,21,2.14
40018E,TEA TIME PAPER LANTERNS,334,630.5,48,1.89
84964A,PINK PAINTED KASHMIRI TABLE,11,630.0,2,57.27
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,298,629.82,69,2.11
23551,PACK OF 12 PAISLEY PARK TISSUES ,1614,629.4599999999999,95,0.39
84709B,PINK OVAL JEWELLED MIRROR,111,629.25,41,5.67
23019,SMALL APOTHECARY MEASURING JAR ,81,629.05,28,7.77
84033,FLAG OF ST GEORGE ,381,628.65,44,1.65
22446,PIN CUSHION BABUSHKA PINK,219,627.2900000000001,58,2.86
72023F,RED ORGANIC CANDLE IN GLASS,613,627.05,38,1.02
16169N,WRAP BLUE RUSSIAN FOLKART,2025,626.25,56,0.31
71101E,STANDING FAIRY POLE SUPPORT ,777,626.13,47,0.81
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,1992,625.1999999999999,2,0.31
84968F,S/16 VINTAGE SKY BLUE CUTLERY,49,624.75,26,12.75
22999,TRAVEL CARD WALLET RETRO PETALS,1489,623.94,88,0.42
22510,GINGHAM BABUSHKA DOORSTOP,270,623.86,60,2.31
35954,SMALL FOLKART STAR CHRISTMAS DEC,1975,621.81,66,0.31
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,269,621.75,25,2.31
85230E,STRAWBRY SCENTED VOTIVE CANDLE,2421,621.4499999999999,65,0.26
23224,CHERUB HEART DECORATION GOLD,719,620.45,59,0.86
20898,VINTAGE NOTEBOOK TRAVELOGUE,307,620.0500000000001,37,2.02
22056,CERAMIC PLATE LOVE HEART DESIGN,596,619.84,25,1.04
84708B,PINK JEWELLED PHOTO FRAME ,126,618.1,45,4.91
22837,HOT WATER BOTTLE BABUSHKA LARGE,136,618.0,14,4.54
22677,"FRENCH BLUE METAL DOOR SIGN, 2",493,616.25,65,1.25
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,428,615.83,48,1.44
84932C,SMALL ORIENTAL BLUE FOLDING STOOL,282,615.4,34,2.18
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",241,614.55,61,2.55
84761,IVORY HANGING BIRD PLANTER ,245,613.9499999999999,46,2.51
20897,VINTAGE NOTEBOOK PARIS DAYS,298,613.9000000000001,37,2.06
21415,CLAM SHELL SMALL ,320,613.69,56,1.92
23216,LAUREL HEART ANTIQUE GOLD,518,613.51,40,1.18
22511,RETROSPOT BABUSHKA DOORSTOP,287,613.37,67,2.14
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,309,612.85,8,1.98
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,721,612.8499999999999,107,0.85
35651,VINTAGE BEAD PINK SCARF ,337,612.75,37,1.82
23453,OVAL  MINI PORTRAIT FRAME,315,611.85,46,1.94
90175A,WHITE GLASS CHUNKY CHARM BRACELET,69,611.1,28,8.86
22684,FRENCH BLUE METAL DOOR SIGN 9,489,610.65,66,1.25
23492,VINTAGE JINGLE BELLS WREATH,74,610.5,26,8.25
47594B,SCOTTIES DESIGN WASHBAG,313,610.3499999999999,83,1.95
23070,EDWARDIAN HEART PHOTO FRAME,147,610.0500000000001,33,4.15
90209C,PINK ENAMEL+GLASS HAIR COMB,330,609.0,24,1.85
16156N,"WRAP, FRIENDSHIP ON GREEN",1450,609.0,55,0.42
84601A,NEW BAROQUE IVORY CUSHION COVER ,254,607.7,12,2.39
22678,"FRENCH BLUE METAL DOOR SIGN, 3",486,607.5,59,1.25
20763,DAISY SKETCHBOOK ,245,606.86,59,2.48
35915B,BLUE KNITTED HEN ,434,606.66,31,1.4
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,676,606.28,44,0.9
85044,RED REINDEER STRING OF 20 LIGHTS,131,605.75,26,4.62
35095A,BLUE VICTORIAN FABRIC OVAL BOX,1665,605.57,78,0.36
85135A,YELLOW DRAGONFLY HELICOPTER,76,604.2,50,7.95
72814,SET OF 3 CHRISTMAS BRIAR CANDLES,171,602.85,28,3.53
84932A,SMALL GREEN PEONY FOLDING STOOL,262,602.6,24,2.3
21366,MIRRORED WALL ART PHOTO FRAMES,153,602.25,26,3.94
22981,PANTRY APPLE CORER,435,601.9499999999999,72,1.38
84986B,SET OF 36 SILVER PAPER DOILIES,415,601.75,67,1.45
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,343,601.65,24,1.75
21197,MULTICOLOUR  CONFETTI IN TUBE,412,601.56,31,1.46
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,522,601.5,57,1.15
85017A,ENVELOPE 50 ROMANTIC IMAGES,924,599.64,53,0.65
21284,RETRO SPOT CANDLE  SMALL,365,599.57,35,1.64
90200B,BLACK SWEETHEART BRACELET,141,599.25,45,4.25
21775,DECORATIVE FLORE BATHROOM BOTTLE,511,598.91,79,1.17
85031B,BLOSSOM IMAGES SCRAP BOOK SET,408,598.8,26,1.47
21253,SET OF PICTURE FRAME  STICKERS,225,598.59,51,2.66
23282,FOLDING BUTTERFLY MIRROR IVORY ,735,597.7800000000001,100,0.81
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,287,596.96,27,2.08
21386,IVORY HANGING DECORATION  EGG,1097,596.6899999999999,82,0.54
23471,SIX DRAWER OFFICE TIDY,64,596.0,26,9.31
21247,SET OF RED SALAD SERVERS ,400,596.0,61,1.49
84578,ELEPHANT TOY WITH BLUE T-SHIRT,160,595.68,78,3.72
23124,18PC WOODEN CUTLERY SET DISPOSABLE,503,595.15,24,1.18
20831,GOLD PHOTO FRAME,394,594.84,51,1.51
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,425,594.15,62,1.4
21558,SKULL LUNCHBOX WITH CUTLERY ,250,592.5,42,2.37
72772,SET/4 SCENTED CANDLES IN RAMEKINS,454,592.5,8,1.31
84963B,BLUE PAINTED KASHMIRI CHAIR,18,591.5,6,32.86
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,617,590.8499999999999,48,0.96
85017C,ENVELOPE 50 CURIOUS IMAGES,931,590.11,56,0.63
84663A,GRASS HOPPER WOODEN WALL CLOCK ,345,589.79,39,1.71
20735,BLACK MINI TAPE MEASURE ,824,588.0,63,0.71
21816,CHRISTMAS TREE T-LIGHT HOLDER,405,587.25,41,1.45
23018,LARGE APOTHECARY MEASURING JAR ,50,587.2,20,11.74
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,644,586.6,34,0.91
20714,POSY SHOPPER BAG,1513,586.25,12,0.39
22289,"DECORATION , HANGING METAL CHICKEN",601,586.25,30,0.98
23520,EMBROIDERED RIBBON REEL RUBY ,165,585.63,30,3.55
17109D,FLOWER FAIRY INCENSE BOUQUET,1253,584.87,36,0.47
21076,SET/20 COLLAGE PAPER NAPKIN ,759,584.67,73,0.77
21750,LARGE SKULL WINDMILL,284,584.4000000000001,49,2.06
84684,BEACH HUT PHOTO FRAME,574,583.1,21,1.02
22043,CHRISTMAS CARD SCREEN PRINT ,2112,583.08,92,0.28
21263,GREEN GOOSE FEATHER TREE 60CM,286,581.7,44,2.03
35811A,ENAMEL PINK SUGAR CONTAINER,391,581.58,47,1.49
84934,ASSTD DESIGN POP ART SLIM PEN,684,581.4,12,0.85
22680,"FRENCH BLUE METAL DOOR SIGN, 5",465,581.25,56,1.25
21440,12 MINI TOADSTOOL PEGS,465,581.25,88,1.25
20854,BLUE PATCH PURSE PINK HEART,363,581.15,83,1.6
22538,MINI JIGSAW GO TO THE FAIR,1409,580.74,62,0.41
21134,VICTORIAN METAL POSTCARD CHRISTMAS,351,579.15,42,1.65
21221,SET/4 BADGES CUTE CREATURES,454,578.39,61,1.27
22042,CHRISTMAS CARD SINGING ANGEL,1625,577.62,96,0.36
82616A,BUBBLE GUM SCARF KNITTING KIT,306,576.3000000000001,46,1.88
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,255,576.17,51,2.26
84858C,PINK RIVIERA HANDBAG,344,575.7,27,1.67
85144,JARDIN ETCHED GLASS CHEESE DISH,219,575.45,40,2.63
22685,"FRENCH BLUE METAL DOOR SIGN, 0",460,575.0,53,1.25
84762B,PINK PICNIC BARBECUE BUCKET,82,574.3000000000001,21,7.0
22100,SKULLS SQUARE TISSUE BOX,943,574.17,81,0.61
20839,FRENCH PAISLEY CUSHION COVER ,507,574.09,60,1.13
22679,"FRENCH BLUE METAL DOOR SIGN, 4",459,573.75,54,1.25
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,116,573.61,39,4.94
21416,CLAM SHELL LARGE,746,572.7,17,0.77
21307,SET/4 BUTTERFLY MIRROR MAGNETS,726,572.3,54,0.79
37351,ORANGE FLOWER MUG ,5395,571.7099999999999,7,0.11
20658,RED RETROSPOT LUGGAGE TAG,457,571.25,98,1.25
21392,RED POLKADOT PUDDING BOWL,3708,571.17,13,0.15
75013B,"STRING OF 8 BUTTERFLIES,PINK",360,571.05,58,1.59
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,116,570.8100000000001,44,4.92
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2044,570.2,84,0.28
85188B,PINK METAL SWINGING BUNNY,669,568.65,51,0.85
16169C,WRAP BLUE REINDEER,1350,567.0,43,0.42
22699,TEACUP AND SAUCER REGENCY ROSES,210,566.7,14,2.7
20619,TROPICAL PASSPORT COVER ,373,566.33,68,1.52
85113,POLKA DOT PISTACHIO PAIL,279,566.22,43,2.03
20849,ZINC HEART LATTICE DOUBLE PLANTER,670,566.1,20,0.84
22414,DOOR MAT NEIGHBOURHOOD WITCH ,79,565.89,35,7.16
90200C,BLUE SWEETHEART BRACELET,133,565.25,40,4.25
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",638,565.1,94,0.89
22288,HANGING METAL RABBIT DECORATION,452,565.0,39,1.25
21223,SET/4 BADGES WOODLAND ANIMAL,482,564.5,35,1.17
85146,JARDIN ETCHED GLASS SMALL BELL JAR,115,564.25,27,4.91
85119,WATERING CAN SINGLE HOOK PISTACHIO,412,564.12,38,1.37
84993A,75 GREEN PETIT FOUR CASES,1343,564.06,126,0.42
85088,CANDY SPOT HAND BAG,273,563.77,44,2.07
84569A,PACK 3 IRON ON DOG PATCHES,450,563.71,64,1.25
79315W,FLYING SAUCER TABLE LIGHT IN WHITE,191,563.45,7,2.95
20863,BLUE PATCH PENCIL CASE PINK HEART,284,563.19,42,1.98
90160C,TURQ+RED BOUDICCA LARGE BRACELET,81,562.95,32,6.95
21322,GLASS SPHERE CANDLE STAND LARGE ,299,562.45,13,1.88
47583A,SET OF 3 WICKER BASKET ROSE,70,561.8,5,8.03
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,1437,561.78,72,0.39
21442,GREEN BIRDHOUSE DECORATION,883,561.67,80,0.64
21365,MIRRORED WALL ART STARS,444,561.6,60,1.26
84859A,SILVER DISCO HANDBAG,284,560.76,50,1.97
84086C,PINK/PURPLE RETRO RADIO,190,560.5,34,2.95
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",448,560.0,81,1.25
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,58,559.5799999999999,39,9.65
23428,IVORY RETRO KITCHEN WALL CLOCK,70,559.5,26,7.99
21147,JINGLE BELLS TREE DECORATION,331,559.14,46,1.69
22683,"FRENCH BLUE METAL DOOR SIGN, 8",447,558.75,54,1.25
22950,SET OF 36 DOILIES VINTAGE CHRISTMAS,444,557.4,2,1.26
20782,CAMOUFLAGE EAR MUFF HEADPHONES,101,556.25,51,5.51
85084,HOLLY TOP CHRISTMAS STOCKING,605,554.5699999999999,62,0.92
84247G,"DECOUPAGE,GREETING CARD,",1332,554.4,87,0.42
22999,TRAVEL CARD WALLET VINTAGE LEAF,1320,554.4,97,0.42
90199C,5 STRAND GLASS NECKLACE CRYSTAL,94,553.9,26,5.89
85230B,CINNAMON SCENTED VOTIVE CANDLE,2095,553.79,66,0.26
16162L,THE KING GIFT BAG,8083,553.79,17,0.07
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,219,553.05,52,2.53
22684,"FRENCH BLUE METAL DOOR SIGN, 9",442,552.5,49,1.25
84773,RED ROSE AND LACE C/COVER,187,551.6500000000001,46,2.95
23456,MEDIUM PARLOUR PICTURE FRAME ,136,550.0,34,4.04
85205B,PINK FELT EASTER RABBIT GARLAND,215,548.25,43,2.55
22092,BLUE PAISLEY TISSUE BOX,903,548.05,133,0.61
22703,PINK CAT BOWL,310,547.92,74,1.77
20856,DENIM PATCH PURSE PINK BUTTERFLY,332,547.8,88,1.65
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,339,547.6500000000001,8,1.62
84876D,BLUE HEART COMPACT MIRROR,324,547.5,28,1.69
22682,"FRENCH BLUE METAL DOOR SIGN, 7",438,547.5,53,1.25
85186A,EASTER BUNNY GARLAND OF FLOWERS,1302,546.84,81,0.42
23549,WRAP BIRD GARDEN ,1300,546.0,51,0.42
47594A,CAROUSEL DESIGN WASHBAG,280,546.0,74,1.95
37333,"RETRO ""TEA FOR ONE"" ",120,545.4,34,4.54
22391,PAPERWEIGHT HOME SWEET HOME,305,545.3100000000001,50,1.79
23381,PACK OF 12 VINTAGE LEAF TISSUES ,1474,544.62,64,0.37
21339,MARAKESH LANTERN LARGE,30,544.5,12,18.15
23069,EDWARDIAN PHOTO FRAME,87,543.75,31,6.25
20819,SILVER TEDDY BEAR,208,543.71,50,2.61
85031C,CURIOUS IMAGES SCRAP BOOK SET,343,543.45,28,1.58
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,433,543.37,30,1.25
16049,TEATIME GEL PENS ASST,3144,542.88,25,0.17
84859C,PINK DISCO HANDBAG,302,542.64,37,1.8
84051,ASS COLOUR GLOWING TIARAS,697,542.05,52,0.78
45008C,DECORATIVE NET CANOPY CREAM,68,541.6,20,7.96
84932D,SMALL ORIENTAL RED FOLDING STOOL,237,540.75,19,2.28
21304,ARCHED GREY MIRROR,84,540.6,16,6.44
21441,BLUE BIRDHOUSE DECORATION,855,540.2099999999999,83,0.63
35653,VINTAGE BEAD NOTEBOOK,183,539.85,56,2.95
21293,MIRRORED DOVE WALL DECORATION,256,539.63,42,2.11
22246,MAGIC GARDEN FELT GARLAND ,270,539.5799999999999,37,2.0
21016,LIGHT BIRD HOUSE TREE DECORATION,804,538.92,65,0.67
85027L,FRENCH CHATEAU LARGE PLATTER ,190,538.5,40,2.83
